date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:14	25345/25345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-6301%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bt.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bt.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:16	582/582	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-246%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bv.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bv.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:17	255/255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-ff%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bw.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bw.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:17	5998/5998	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-176e%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/by.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/by.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:18	46916/46916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-b744%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bz.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/bz.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:18	731/731	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-2db%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/ca.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/ca.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:19	3144/3144	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-c48%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cc.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cc.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:20	352/352	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-160%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cd.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cd.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:21	689/689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-2b1%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cf.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cf.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:22	484/484	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-1e4%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cg.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/cg.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
22:47:22	300/300	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a7fc04-12c%22	https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/ch.svg	C:/Users/mr%20ahmed/Desktop/khufu/app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flags/ch.svg	(from https://app.whatsbot.me/inc/themes/frontend/wimax/assets/fonts/flags/flag-icon.css)
